Loan_ID,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Gender,Married,Dependents,Education,Self_Employed,Property_Area,Loan_Status
LP104234,3225,4524,409,180,0,Male,No,3+,Graduate,No,Urban,Y
LP104235,8398,13896,61,180,0,Female,Yes,3+,Not Graduate,No,Rural,N
LP104236,22071,6454,412,360,0,Male,No,0,Graduate,No,Rural,Y
LP104237,20908,10245,373,84,0,Male,No,1,Not Graduate,Yes,Urban,Y
LP104238,24929,8083,633,84,0,Female,Yes,3+,Graduate,No,Urban,Y
LP104239,20545,2842,213,84,1,Male,Yes,2,Graduate,Yes,Semiurban,Y
LP104240,17837,1958,189,180,0,Male,Yes,1,Not Graduate,Yes,Urban,Y
LP104241,6659,8702,302,120,0,Female,Yes,2,Not Graduate,No,Rural,N
LP104242,10229,5706,565,120,1,Female,No,1,Graduate,No,Rural,N
LP104243,5578,11014,532,360,0,Male,No,1,Graduate,Yes,Rural,Y
LP104244,22853,12821,298,84,1,Female,No,2,Not Graduate,Yes,Urban,Y
LP104245,20852,14735,444,180,1,Female,Yes,3+,Graduate,Yes,Semiurban,Y
LP104246,21690,12913,337,180,1,Female,Yes,2,Graduate,Yes,Rural,Y
LP104247,4720,13555,468,120,1,Male,No,3+,Graduate,Yes,Semiurban,Y
LP104248,12319,3955,440,84,0,Female,No,2,Not Graduate,Yes,Rural,Y
LP104249,15319,1274,264,180,0,Female,No,2,Graduate,Yes,Rural,Y
LP104250,10845,964,437,84,0,Male,Yes,3+,Not Graduate,Yes,Rural,Y
LP104251,22451,14542,54,180,1,Male,Yes,1,Graduate,No,Semiurban,Y
LP104252,3521,4849,85,180,1,Male,No,1,Graduate,No,Semiurban,Y
LP104253,5826,3713,346,84,0,Male,Yes,2,Not Graduate,Yes,Urban,N
LP104254,16073,14158,313,360,1,Female,No,1,Graduate,No,Urban,Y
LP104255,23490,1385,639,360,0,Female,Yes,1,Not Graduate,No,Semiurban,N
LP104256,8100,7870,571,180,1,Male,Yes,1,Graduate,No,Semiurban,Y
LP104257,21291,10496,462,360,0,Female,No,1,Not Graduate,Yes,Semiurban,Y
LP104258,8552,13610,561,120,0,Female,No,0,Not Graduate,Yes,Urban,N
LP104259,11493,10516,663,120,0,Male,Yes,1,Graduate,Yes,Rural,N
LP104260,12428,9865,118,84,1,Female,Yes,3+,Not Graduate,No,Semiurban,Y
LP104261,23953,3373,633,180,0,Female,Yes,3+,Graduate,Yes,Semiurban,Y
LP104262,9534,9872,296,84,0,Male,Yes,3+,Graduate,No,Rural,Y
LP104263,22461,11198,419,360,1,Male,Yes,2,Not Graduate,Yes,Urban,Y
LP104264,19561,14635,237,180,0,Female,No,3+,Not Graduate,No,Semiurban,N
LP104265,9625,549,335,120,1,Female,Yes,1,Graduate,Yes,Urban,Y
LP104266,17372,771,314,120,1,Female,No,2,Not Graduate,No,Urban,N
LP104267,6379,7016,162,180,0,Female,No,0,Not Graduate,No,Semiurban,Y
LP104268,11868,68,220,84,0,Female,Yes,3+,Not Graduate,No,Rural,Y
LP104269,9757,9542,533,120,0,Male,No,0,Not Graduate,Yes,Rural,Y
LP104270,19577,8501,410,180,1,Female,No,0,Graduate,Yes,Rural,Y
LP104271,11740,3672,656,84,1,Male,Yes,1,Not Graduate,Yes,Semiurban,Y
LP104272,13297,6405,614,360,0,Male,No,2,Graduate,No,Rural,Y
LP104273,11865,8336,368,84,1,Male,Yes,2,Not Graduate,Yes,Urban,N
LP104274,2694,2945,659,120,0,Male,Yes,0,Graduate,No,Urban,Y
LP104275,13944,10919,518,360,0,Male,No,3+,Not Graduate,Yes,Semiurban,Y
LP104276,22941,8572,613,120,1,Male,Yes,3+,Not Graduate,No,Urban,Y
LP104277,15231,9062,166,360,0,Female,Yes,3+,Not Graduate,Yes,Rural,N
LP104278,15058,10401,229,360,0,Male,No,0,Graduate,No,Urban,Y
LP104279,3205,12368,71,120,0,Female,Yes,0,Graduate,No,Semiurban,N
LP104280,4087,14819,557,120,1,Female,Yes,0,Not Graduate,No,Urban,Y
LP104281,24709,6294,547,180,1,Male,Yes,3+,Not Graduate,No,Rural,N
LP104282,9155,3002,368,120,1,Male,No,3+,Graduate,Yes,Semiurban,Y
LP104283,8539,1571,227,120,1,Female,No,2,Graduate,Yes,Rural,Y
LP104284,24535,13069,261,180,0,Female,Yes,1,Graduate,Yes,Semiurban,N
LP104285,20888,32,71,120,1,Male,No,0,Not Graduate,No,Semiurban,N
LP104286,4579,10529,201,120,1,Male,No,1,Graduate,Yes,Semiurban,Y
LP104287,13074,6497,336,180,0,Female,No,1,Not Graduate,Yes,Rural,N
LP104288,10333,3604,527,84,1,Female,No,0,Not Graduate,Yes,Urban,Y
LP104289,19567,1977,635,180,0,Male,Yes,2,Not Graduate,No,Urban,Y
LP104290,19509,7121,696,180,1,Female,No,2,Not Graduate,Yes,Rural,Y
LP104291,12204,6085,130,360,0,Female,No,2,Graduate,No,Rural,Y
LP104292,21365,14849,547,180,0,Female,No,3+,Graduate,Yes,Rural,Y
LP104293,21892,5747,462,84,1,Female,Yes,0,Graduate,No,Urban,N
LP104294,12266,13560,74,120,0,Female,Yes,2,Not Graduate,Yes,Urban,Y
LP104295,4465,9595,607,84,1,Female,Yes,0,Graduate,No,Semiurban,Y
LP104296,7234,11036,557,120,1,Male,Yes,3+,Not Graduate,No,Urban,Y
LP104297,7872,6981,61,180,0,Female,No,2,Not Graduate,Yes,Rural,Y
LP104298,18764,12862,386,360,1,Male,No,3+,Not Graduate,No,Semiurban,N
LP104299,18722,6358,260,120,0,Male,Yes,3+,Not Graduate,No,Rural,Y
LP104300,14797,10718,353,180,0,Female,Yes,3+,Not Graduate,Yes,Rural,Y
LP104301,21526,12021,144,120,0,Female,No,1,Not Graduate,No,Rural,Y
LP104302,15950,7323,243,360,1,Female,No,0,Not Graduate,Yes,Rural,N
LP104303,22560,9954,537,120,0,Female,No,2,Not Graduate,Yes,Semiurban,N
LP104304,4626,1320,295,360,1,Male,Yes,3+,Not Graduate,No,Urban,Y
LP104305,5461,12720,74,84,1,Male,Yes,2,Graduate,No,Urban,Y
LP104306,21675,9483,340,180,1,Male,Yes,1,Graduate,No,Semiurban,Y
LP104307,14902,14660,315,120,1,Female,No,2,Not Graduate,Yes,Semiurban,Y
LP104308,21770,12898,148,360,1,Male,Yes,2,Not Graduate,Yes,Urban,Y
LP104309,3979,3234,269,360,0,Male,Yes,1,Not Graduate,Yes,Semiurban,N
LP104310,23180,12945,585,120,0,Female,No,3+,Graduate,No,Urban,Y
LP104311,12884,8471,89,360,1,Female,Yes,2,Not Graduate,No,Semiurban,Y
LP104312,22682,8330,444,120,1,Male,Yes,2,Not Graduate,No,Rural,Y
LP104313,20281,10488,284,180,0,Male,No,1,Not Graduate,Yes,Urban,N
LP104314,24457,9575,622,84,0,Male,Yes,1,Graduate,Yes,Urban,N
LP104315,10452,6284,65,84,0,Male,Yes,3+,Not Graduate,No,Rural,Y
LP104316,12687,165,493,180,1,Male,Yes,2,Graduate,Yes,Rural,Y
LP104317,1647,12546,193,360,1,Female,No,2,Not Graduate,Yes,Rural,Y
LP104318,9443,7652,129,120,0,Male,No,3+,Not Graduate,No,Urban,N
LP104319,3822,14715,172,84,0,Male,Yes,3+,Graduate,Yes,Semiurban,Y
LP104320,18922,11998,378,360,1,Female,No,1,Not Graduate,Yes,Rural,N
LP104321,23082,13117,526,180,0,Male,Yes,3+,Graduate,No,Rural,N
LP104322,21956,6981,86,180,1,Female,Yes,1,Graduate,Yes,Rural,N
LP104323,13249,13627,130,180,1,Female,Yes,2,Graduate,Yes,Semiurban,Y
LP104324,23096,9060,280,360,0,Female,No,0,Not Graduate,Yes,Semiurban,Y
LP104325,2387,5207,215,180,0,Female,No,1,Graduate,No,Semiurban,Y
LP104326,10472,8801,269,180,0,Female,No,1,Not Graduate,No,Rural,Y
LP104327,21911,6823,457,120,1,Female,No,1,Graduate,No,Rural,Y
LP104328,18210,7598,344,180,0,Male,Yes,3+,Graduate,Yes,Semiurban,Y
LP104329,20605,10888,631,120,1,Male,Yes,3+,Graduate,Yes,Urban,Y
LP104330,23755,13034,275,120,0,Female,No,3+,Graduate,No,Rural,Y
LP104331,9398,10210,181,84,1,Female,No,3+,Graduate,No,Semiurban,Y
LP104332,19804,12701,153,120,1,Female,Yes,2,Graduate,Yes,Rural,N
LP104333,24180,629,110,360,1,Female,Yes,3+,Not Graduate,Yes,Semiurban,Y
LP104334,10272,9237,389,180,1,Male,No,0,Graduate,Yes,Urban,Y
LP104335,3777,14128,98,120,1,Male,Yes,0,Graduate,Yes,Rural,N
LP104336,18693,10972,196,120,0,Female,Yes,0,Not Graduate,No,Semiurban,Y
LP104337,23736,1143,435,120,1,Female,Yes,1,Not Graduate,No,Semiurban,Y
LP104338,10900,6340,404,360,1,Female,Yes,1,Graduate,No,Urban,Y
LP104339,15123,7559,136,360,1,Female,Yes,0,Graduate,No,Rural,Y
LP104340,7660,6533,191,84,1,Female,Yes,1,Graduate,No,Rural,N
LP104341,15735,5285,322,180,0,Male,Yes,0,Graduate,No,Rural,N
LP104342,8280,3616,72,84,0,Male,No,0,Not Graduate,No,Urban,Y
LP104343,4168,13234,325,84,0,Female,No,0,Not Graduate,No,Semiurban,N
LP104344,7143,5999,246,360,1,Male,Yes,1,Graduate,Yes,Rural,Y
LP104345,14673,10875,497,180,0,Male,Yes,3+,Graduate,No,Rural,N
LP104346,15856,1735,644,180,1,Female,Yes,1,Not Graduate,No,Rural,N
LP104347,2765,12949,129,120,1,Male,No,1,Graduate,Yes,Urban,Y
LP104348,5128,10454,391,180,1,Female,No,1,Not Graduate,No,Urban,Y
LP104349,5665,1386,143,180,0,Male,Yes,0,Graduate,No,Urban,Y
LP104350,19073,3724,268,84,1,Female,No,1,Graduate,Yes,Semiurban,Y
LP104351,4135,11632,59,84,1,Female,Yes,1,Not Graduate,No,Rural,Y
LP104352,13073,9808,520,180,0,Female,No,0,Graduate,Yes,Rural,Y
LP104353,6111,503,478,180,0,Female,No,2,Graduate,Yes,Semiurban,Y
LP104354,1961,7219,181,360,0,Female,No,0,Not Graduate,Yes,Semiurban,Y
LP104355,11327,11215,336,180,0,Female,Yes,1,Graduate,No,Rural,Y
LP104356,20228,7517,619,120,0,Female,Yes,3+,Not Graduate,Yes,Semiurban,Y
LP104357,4551,1631,167,360,0,Female,Yes,0,Not Graduate,No,Semiurban,N
LP104358,14136,6481,515,84,0,Female,No,0,Graduate,No,Semiurban,N
LP104359,4139,795,228,360,1,Male,Yes,0,Not Graduate,Yes,Semiurban,N
LP104360,2378,2032,318,180,0,Male,Yes,2,Not Graduate,Yes,Rural,N
LP104361,19951,12274,89,360,0,Female,Yes,2,Not Graduate,Yes,Urban,Y
LP104362,4210,2313,666,360,0,Female,No,3+,Graduate,Yes,Rural,N
LP104363,19206,3038,166,120,0,Female,No,3+,Not Graduate,No,Urban,Y
LP104364,22922,2959,63,120,1,Female,Yes,3+,Graduate,No,Rural,Y
LP104365,14305,9531,699,180,0,Male,Yes,3+,Graduate,No,Urban,N
LP104366,15589,7493,333,120,0,Female,Yes,1,Graduate,Yes,Semiurban,Y
LP104367,5208,5175,222,84,0,Male,Yes,2,Graduate,Yes,Urban,Y
LP104368,9543,10944,287,84,0,Female,Yes,1,Graduate,Yes,Rural,Y
LP104369,17493,5917,616,180,0,Female,No,3+,Graduate,Yes,Semiurban,Y
LP104370,9501,5603,669,180,1,Male,Yes,0,Graduate,Yes,Semiurban,Y
LP104371,7818,10130,675,120,1,Female,No,2,Graduate,No,Rural,Y
LP104372,10253,8702,84,360,1,Female,Yes,2,Graduate,Yes,Urban,N
LP104373,16399,3220,682,360,1,Male,No,0,Not Graduate,Yes,Urban,N
LP104374,4868,10295,608,360,0,Male,No,2,Graduate,No,Semiurban,Y
LP104375,9911,13523,515,360,0,Female,No,1,Graduate,No,Semiurban,N
LP104376,16982,14946,382,360,1,Female,Yes,2,Not Graduate,Yes,Semiurban,N
LP104377,17944,7394,232,360,1,Male,No,0,Graduate,No,Rural,N
LP104378,4396,11684,588,180,1,Female,No,0,Not Graduate,No,Rural,Y
LP104379,4803,2086,422,360,1,Female,No,0,Graduate,No,Urban,Y
LP104380,11888,5207,695,120,0,Female,No,2,Not Graduate,No,Rural,Y
LP104381,15990,2506,665,84,0,Male,No,3+,Not Graduate,No,Semiurban,Y
LP104382,16543,5418,220,120,1,Male,No,3+,Not Graduate,Yes,Rural,Y
LP104383,21869,9456,477,84,1,Male,Yes,2,Not Graduate,No,Semiurban,N
LP104384,10588,944,597,180,1,Female,No,2,Not Graduate,Yes,Rural,Y
LP104385,7751,3757,53,180,0,Male,No,3+,Graduate,No,Semiurban,N
LP104386,22873,12826,461,84,0,Female,No,0,Graduate,No,Semiurban,Y
LP104387,24298,185,317,180,1,Male,Yes,1,Not Graduate,No,Rural,Y
LP104388,3096,7245,82,84,0,Male,Yes,0,Not Graduate,Yes,Semiurban,Y
LP104389,4575,2874,663,360,1,Male,Yes,1,Not Graduate,No,Rural,N
LP104390,4657,9389,522,180,0,Male,Yes,3+,Not Graduate,No,Rural,N
LP104391,1896,13831,100,360,0,Male,Yes,2,Not Graduate,No,Rural,Y
LP104392,1864,9403,474,84,0,Male,No,1,Not Graduate,Yes,Urban,N
LP104393,13722,4410,464,360,1,Male,No,3+,Graduate,No,Semiurban,Y
LP104394,17845,13939,347,120,1,Female,Yes,1,Not Graduate,Yes,Rural,N
LP104395,3455,781,124,180,1,Male,No,3+,Not Graduate,No,Urban,Y
LP104396,1646,12649,78,180,1,Female,Yes,0,Not Graduate,Yes,Semiurban,N
LP104397,13553,1760,367,180,0,Female,Yes,0,Not Graduate,No,Semiurban,Y
LP104398,8280,10203,338,84,1,Male,Yes,0,Graduate,Yes,Semiurban,N
LP104399,12867,11899,210,120,0,Female,Yes,3+,Graduate,Yes,Semiurban,Y
LP104400,7037,847,252,360,1,Female,Yes,3+,Not Graduate,No,Semiurban,Y
LP104401,15381,14367,507,360,1,Male,Yes,2,Not Graduate,Yes,Semiurban,N
LP104402,24923,6011,318,120,0,Female,Yes,1,Graduate,Yes,Urban,Y
LP104403,20707,7320,209,120,1,Male,Yes,0,Graduate,No,Semiurban,Y
LP104404,17845,8328,111,180,1,Male,Yes,3+,Graduate,No,Rural,N
LP104405,23876,7640,464,180,0,Female,No,1,Not Graduate,Yes,Rural,Y
LP104406,6730,236,365,180,1,Female,Yes,3+,Graduate,No,Urban,Y
LP104407,20046,2821,176,120,0,Female,No,1,Not Graduate,Yes,Semiurban,N
LP104408,9745,3259,164,180,1,Female,Yes,1,Not Graduate,Yes,Rural,Y
LP104409,14747,3036,536,360,1,Female,Yes,1,Not Graduate,Yes,Urban,Y
LP104410,6064,12749,247,180,1,Female,Yes,2,Graduate,Yes,Semiurban,N
LP104411,1814,6576,313,84,0,Male,No,3+,Not Graduate,No,Urban,Y
LP104412,13429,1184,625,360,0,Male,No,3+,Graduate,No,Rural,Y
LP104413,5008,2272,164,120,1,Female,Yes,1,Not Graduate,No,Semiurban,N
LP104414,11860,13,602,84,1,Female,Yes,2,Not Graduate,No,Rural,N
LP104415,8259,14923,210,84,1,Male,Yes,1,Not Graduate,No,Rural,Y
LP104416,21224,2050,114,180,0,Female,Yes,1,Graduate,Yes,Semiurban,Y
LP104417,5205,1190,271,120,1,Male,Yes,0,Not Graduate,Yes,Urban,N
LP104418,5500,379,176,120,0,Female,Yes,0,Not Graduate,No,Semiurban,N
LP104419,5649,3789,301,120,0,Female,No,2,Not Graduate,No,Semiurban,Y
LP104420,24748,8361,516,120,0,Male,No,2,Not Graduate,No,Urban,Y
LP104421,8561,14919,344,360,0,Male,No,3+,Graduate,Yes,Semiurban,N
LP104422,23415,3208,671,84,0,Female,Yes,1,Not Graduate,Yes,Rural,Y
LP104423,16414,7068,394,84,1,Male,Yes,0,Graduate,No,Rural,Y
LP104424,8319,8036,403,180,0,Male,No,3+,Not Graduate,Yes,Semiurban,Y
LP104425,2413,10589,390,120,0,Female,Yes,1,Not Graduate,Yes,Urban,Y
LP104426,14567,6995,296,120,0,Female,Yes,3+,Not Graduate,No,Urban,Y
LP104427,20176,10888,114,180,1,Male,No,1,Not Graduate,Yes,Semiurban,N
LP104428,23764,7059,257,84,1,Male,Yes,3+,Not Graduate,Yes,Rural,Y
LP104429,7200,13727,582,120,1,Male,No,0,Graduate,No,Semiurban,N
LP104430,23542,12373,503,180,1,Male,No,1,Not Graduate,No,Semiurban,Y
LP104431,5730,228,471,84,0,Male,No,0,Not Graduate,No,Semiurban,Y
LP104432,7990,10676,539,120,0,Male,Yes,2,Not Graduate,Yes,Rural,N
LP104433,24309,14153,584,360,0,Male,No,0,Graduate,Yes,Rural,Y
LP104434,16529,2186,587,120,1,Female,Yes,0,Not Graduate,Yes,Rural,N
LP104435,3085,13592,633,120,0,Male,Yes,0,Graduate,No,Semiurban,Y
LP104436,7309,1888,501,360,0,Female,Yes,3+,Not Graduate,No,Rural,N
LP104437,11893,945,607,360,0,Female,Yes,2,Not Graduate,No,Semiurban,Y
LP104438,2043,9946,256,84,0,Female,No,2,Graduate,Yes,Rural,Y
LP104439,3314,12835,432,180,1,Female,Yes,2,Not Graduate,No,Rural,Y
LP104440,21312,10219,493,84,1,Female,No,2,Graduate,Yes,Semiurban,N
LP104441,10290,13372,535,180,0,Female,Yes,0,Graduate,No,Rural,Y
LP104442,9537,13422,624,84,1,Male,Yes,1,Graduate,Yes,Rural,N
LP104443,22177,3907,171,120,1,Male,Yes,1,Graduate,No,Semiurban,N
LP104444,1521,14369,608,84,1,Male,No,2,Not Graduate,Yes,Rural,Y
LP104445,1519,9534,269,84,1,Female,Yes,3+,Graduate,Yes,Rural,N
LP104446,6541,4432,667,360,1,Female,Yes,3+,Graduate,Yes,Rural,N
LP104447,20547,13360,677,360,0,Male,Yes,3+,Not Graduate,Yes,Urban,Y
LP104448,12570,3660,602,360,0,Male,Yes,3+,Graduate,No,Rural,N
LP104449,2892,8626,289,360,0,Female,Yes,0,Not Graduate,No,Rural,Y
LP104450,17377,13917,122,180,1,Female,Yes,2,Graduate,No,Semiurban,Y
LP104451,19729,2471,171,120,0,Male,No,3+,Graduate,Yes,Semiurban,Y
LP104452,11106,4396,492,360,0,Male,Yes,3+,Not Graduate,Yes,Rural,N
LP104453,16819,14001,204,180,1,Female,No,2,Graduate,No,Semiurban,Y
LP104454,8117,13208,475,360,1,Female,No,3+,Graduate,Yes,Rural,N
LP104455,24827,9623,80,360,0,Male,Yes,0,Graduate,No,Urban,Y
LP104456,9228,9311,615,84,0,Female,Yes,0,Not Graduate,Yes,Rural,N
LP104457,4585,9305,232,360,1,Female,No,0,Graduate,No,Urban,N
LP104458,13853,6930,512,84,0,Female,Yes,0,Not Graduate,Yes,Semiurban,N
LP104459,19131,14345,610,84,1,Female,No,2,Graduate,No,Urban,Y
LP104460,21664,2366,128,120,1,Male,Yes,2,Graduate,Yes,Urban,Y
LP104461,15443,3793,424,360,0,Female,Yes,1,Not Graduate,Yes,Urban,Y
LP104462,3890,12779,479,180,1,Female,Yes,2,Graduate,Yes,Urban,Y
LP104463,9497,9134,622,84,0,Male,Yes,2,Graduate,Yes,Urban,Y
LP104464,10517,1834,411,180,1,Female,No,3+,Not Graduate,Yes,Semiurban,N
LP104465,14790,12348,129,360,0,Female,No,3+,Not Graduate,No,Rural,Y
LP104466,3144,9950,334,84,0,Female,No,1,Not Graduate,Yes,Semiurban,Y
LP104467,16088,3025,209,84,1,Male,No,1,Graduate,No,Urban,Y
LP104468,16560,254,321,360,1,Male,No,0,Not Graduate,Yes,Urban,Y
LP104469,6433,13045,236,360,1,Male,Yes,0,Graduate,Yes,Urban,N
LP104470,6092,449,177,84,1,Male,Yes,0,Not Graduate,No,Rural,Y
LP104471,8397,3469,326,84,1,Female,Yes,0,Not Graduate,Yes,Urban,Y
LP104472,13221,6722,330,84,0,Female,Yes,2,Graduate,No,Semiurban,N
LP104473,23404,9423,185,120,0,Male,Yes,1,Not Graduate,Yes,Urban,N
LP104474,4873,1296,354,180,0,Female,No,2,Not Graduate,No,Semiurban,N
LP104475,13151,5387,349,360,0,Female,Yes,1,Graduate,Yes,Semiurban,N
LP104476,15638,4130,421,120,1,Male,Yes,2,Graduate,Yes,Semiurban,N
LP104477,23668,10913,71,180,0,Male,Yes,0,Graduate,No,Rural,Y
LP104478,3150,2270,345,180,1,Female,Yes,3+,Not Graduate,Yes,Rural,N
LP104479,20946,14897,369,84,1,Female,No,2,Not Graduate,No,Rural,Y
LP104480,6851,11,563,84,1,Male,Yes,3+,Graduate,Yes,Semiurban,Y
LP104481,13590,14243,121,84,0,Male,Yes,1,Graduate,No,Semiurban,N
LP104482,22640,8210,323,180,0,Male,No,0,Not Graduate,No,Urban,Y
LP104483,20316,1206,431,120,0,Male,Yes,2,Graduate,No,Urban,N
LP104484,18874,4294,342,180,1,Male,No,1,Graduate,No,Semiurban,Y
LP104485,7643,14873,163,84,1,Male,Yes,3+,Not Graduate,No,Rural,Y
LP104486,1500,8503,322,84,1,Female,Yes,3+,Not Graduate,No,Rural,Y
LP104487,19891,2767,286,360,1,Female,No,1,Not Graduate,Yes,Rural,Y
LP104488,16705,10128,319,84,0,Female,Yes,1,Graduate,No,Urban,Y
LP104489,21967,4936,452,360,0,Male,No,0,Graduate,Yes,Semiurban,N
LP104490,18425,11643,324,180,1,Male,Yes,0,Graduate,No,Rural,Y
LP104491,2976,5573,81,180,1,Female,No,2,Graduate,No,Rural,Y
LP104492,10033,4266,606,120,0,Female,Yes,0,Graduate,No,Semiurban,Y
LP104493,22196,6431,593,120,1,Male,Yes,0,Graduate,Yes,Urban,N
LP104494,22124,7178,278,180,0,Male,Yes,2,Not Graduate,Yes,Urban,N
LP104495,16956,4094,691,360,1,Male,Yes,1,Graduate,No,Urban,N
LP104496,13180,5942,352,360,1,Female,No,1,Graduate,No,Urban,N
LP104497,4289,2490,636,120,1,Female,No,0,Graduate,Yes,Semiurban,Y
LP104498,18511,11983,245,120,1,Female,Yes,1,Not Graduate,No,Semiurban,Y
LP104499,21708,14796,193,84,1,Male,Yes,0,Not Graduate,No,Semiurban,Y
LP104500,8321,4661,302,120,1,Female,No,3+,Not Graduate,Yes,Semiurban,Y
LP104501,7294,11778,552,120,0,Male,Yes,0,Not Graduate,Yes,Semiurban,Y
LP104502,16841,9288,154,84,0,Female,Yes,3+,Graduate,No,Semiurban,Y
LP104503,15748,6983,584,360,0,Male,No,1,Graduate,No,Semiurban,Y
LP104504,7456,4068,677,84,1,Female,Yes,1,Graduate,No,Urban,Y
LP104505,5522,5582,502,180,1,Male,Yes,1,Not Graduate,No,Semiurban,Y
LP104506,11059,11527,499,84,1,Female,No,0,Not Graduate,No,Rural,N
LP104507,14290,13448,514,84,0,Male,Yes,0,Graduate,No,Urban,Y
LP104508,4371,6527,269,84,0,Male,No,1,Graduate,No,Semiurban,Y
LP104509,18580,1607,374,84,1,Male,No,3+,Graduate,No,Rural,Y
LP104510,11819,13410,464,180,1,Female,Yes,0,Graduate,Yes,Urban,N
LP104511,14286,2378,489,84,0,Female,Yes,1,Not Graduate,Yes,Semiurban,N
LP104512,21646,2745,465,84,1,Male,Yes,3+,Graduate,Yes,Urban,Y
LP104513,12914,5124,401,180,1,Male,No,2,Not Graduate,No,Semiurban,N
LP104514,8420,13999,593,180,1,Male,Yes,0,Graduate,No,Semiurban,Y
LP104515,11815,9729,262,360,1,Female,No,0,Not Graduate,Yes,Rural,Y
LP104516,7090,14129,345,84,1,Female,Yes,0,Graduate,Yes,Semiurban,Y
LP104517,23653,609,411,360,0,Male,No,2,Not Graduate,No,Urban,Y
LP104518,12699,9056,400,360,0,Female,No,2,Graduate,No,Rural,Y
LP104519,21211,8947,291,84,0,Male,No,0,Graduate,No,Urban,Y
LP104520,20835,6964,656,120,0,Female,Yes,0,Not Graduate,Yes,Rural,Y
LP104521,6670,2046,370,360,0,Male,Yes,1,Not Graduate,No,Semiurban,Y
LP104522,10150,12101,165,180,1,Female,No,2,Graduate,Yes,Semiurban,Y
LP104523,18354,3495,436,84,0,Male,No,3+,Not Graduate,Yes,Urban,N
LP104524,8206,14061,367,120,0,Male,Yes,2,Not Graduate,No,Urban,N
LP104525,20679,3631,381,360,1,Female,Yes,2,Not Graduate,Yes,Semiurban,N
LP104526,11722,2191,215,360,0,Male,Yes,1,Not Graduate,Yes,Rural,Y
LP104527,9329,12494,91,180,0,Male,No,1,Graduate,No,Rural,Y
LP104528,6624,6755,333,180,0,Female,No,0,Not Graduate,Yes,Semiurban,Y
LP104529,18629,0,579,84,0,Female,Yes,0,Graduate,Yes,Semiurban,N
LP104530,8277,12949,653,84,0,Male,Yes,1,Not Graduate,Yes,Semiurban,Y
LP104531,4924,3567,157,84,0,Male,No,3+,Graduate,No,Rural,Y
LP104532,12820,1868,566,120,1,Female,No,3+,Not Graduate,No,Rural,N
LP104533,3947,6675,498,180,1,Male,Yes,0,Graduate,Yes,Rural,Y
LP104534,13437,11256,433,360,0,Female,No,0,Not Graduate,Yes,Semiurban,Y
LP104535,1551,5468,425,84,1,Female,Yes,2,Graduate,Yes,Semiurban,Y
LP104536,22023,12704,263,180,0,Female,Yes,1,Graduate,No,Urban,Y
LP104537,6487,7651,662,360,0,Female,Yes,1,Graduate,Yes,Semiurban,Y
LP104538,10984,13150,683,84,0,Female,No,3+,Not Graduate,Yes,Urban,Y
LP104539,4978,12466,634,180,0,Male,Yes,1,Not Graduate,No,Semiurban,N
LP104540,8771,14153,304,360,0,Female,No,1,Graduate,Yes,Semiurban,Y
LP104541,12306,6716,654,360,0,Female,Yes,2,Not Graduate,No,Semiurban,Y
LP104542,2183,11094,216,180,0,Male,Yes,0,Graduate,No,Urban,Y
LP104543,3052,4504,265,84,0,Female,No,1,Not Graduate,No,Urban,Y
LP104544,20823,13808,697,360,1,Female,Yes,0,Not Graduate,No,Urban,Y
LP104545,4137,2520,694,84,1,Male,No,3+,Graduate,No,Semiurban,N
LP104546,3197,6198,554,120,1,Female,No,3+,Graduate,Yes,Rural,Y
LP104547,13240,713,62,360,1,Female,No,3+,Not Graduate,No,Urban,N
LP104548,12463,8508,324,360,0,Female,Yes,0,Graduate,Yes,Semiurban,Y
LP104549,21247,3714,132,120,0,Female,No,2,Graduate,No,Urban,Y
LP104550,1725,9363,685,120,0,Male,Yes,0,Not Graduate,No,Urban,Y
LP104551,21366,14845,695,180,1,Female,No,3+,Not Graduate,Yes,Urban,N
LP104552,8574,5784,168,360,0,Male,No,2,Graduate,No,Rural,Y
LP104553,8393,4189,574,180,0,Female,No,3+,Graduate,Yes,Urban,Y
LP104554,17896,2732,292,360,0,Female,No,1,Graduate,Yes,Semiurban,Y
LP104555,18239,11654,617,180,1,Male,No,0,Graduate,No,Urban,Y
LP104556,10306,10409,583,360,0,Female,No,0,Graduate,No,Urban,Y
LP104557,14302,12429,220,360,0,Female,No,0,Graduate,Yes,Semiurban,Y
LP104558,20692,74,310,84,0,Female,Yes,2,Graduate,No,Urban,Y
LP104559,9340,8101,499,120,1,Female,No,1,Not Graduate,Yes,Urban,Y
LP104560,16388,14223,547,120,0,Female,No,0,Not Graduate,No,Rural,Y
LP104561,9422,1710,268,84,0,Female,No,0,Graduate,Yes,Semiurban,Y
LP104562,18097,6749,580,84,1,Female,Yes,3+,Not Graduate,No,Semiurban,Y
LP104563,24436,1654,514,180,1,Male,No,0,Graduate,Yes,Semiurban,N
LP104564,24604,5263,269,360,1,Male,No,2,Not Graduate,No,Urban,Y
LP104565,23958,11554,464,360,0,Female,Yes,2,Graduate,No,Urban,Y
LP104566,19729,9703,156,360,1,Female,Yes,0,Not Graduate,Yes,Urban,Y
